date,SYN:spot,SYN:vol,SYN:spot_level,SYN:vol_level
2024-07-30,0.0021576473,-0.0172647779,491.2562498904,0.1834430877
2024-07-31,0.0038581352,-0.0105589220,493.1552438390,0.1728841657
2024-08-01,0.0028089851,-0.0034619024,494.5424569911,0.1694222632
2024-08-02,-0.0080297221,0.0019834060,490.5873190776,0.1714056692
2024-08-05,-0.0095939159,0.0051377638,485.9031712014,0.1765434331
2024-08-06,0.0033551758,-0.0072884453,487.5361997956,0.1692549878
2024-08-07,0.0065624310,-0.0042779744,490.7461434527,0.1649770134
2024-08-08,-0.0238731868,0.0544027532,479.1692080782,0.2193797666
2024-08-09,-0.0088353402,0.0019964191,474.9542328906,0.2213761857
2024-08-12,-0.0212870503,0.0276005205,464.9507087598,0.2489767062
2024-08-13,-0.0114187551,-0.0017634679,459.6717474137,0.2472132382
2024-08-14,0.0223740479,0.0104863696,470.0723833873,0.2576996079
2024-08-15,0.0146622386,-0.0018920986,477.0154730474,0.2558075093
2024-08-16,-0.0396146503,0.1022861294,458.4880730397,0.3580936387
2024-08-19,-0.0059582988,-0.0182950876,455.7643864165,0.3397985511
2024-08-20,0.0065953129,-0.0205580242,458.7802294239,0.3192405268
2024-08-21,-0.0124903925,-0.0087145161,453.0855229051,0.3105260107
2024-08-22,0.0051215978,-0.0173581055,455.4119972682,0.2931679052
2024-08-23,-0.0179019468,0.0133972634,447.3317775427,0.3065651687
2024-08-26,0.0245467523,-0.0016380472,458.4481977394,0.3049271214
2024-08-27,-0.0104768447,-0.0063659302,453.6701801329,0.2985611912
2024-08-28,-0.0102674630,-0.0066316513,449.0359698298,0.2919295399
2024-08-29,0.0118625015,-0.0101069381,454.3943789236,0.2818226017
2024-08-30,-0.0026953035,-0.0158599820,453.1712972020,0.2659626198
2024-09-02,-0.0062798576,-0.0078028584,450.3343630922,0.2581597614
2024-09-03,0.0063750608,-0.0116111115,453.2144426239,0.2465486499
2024-09-04,-0.0012086091,-0.0122947087,452.6670143885,0.2342539411
2024-09-05,-0.0064171841,-0.0096938938,449.7714673650,0.2245600473
2024-09-06,-0.0075960562,-0.0137875804,446.3679211346,0.2107724669
2024-09-09,0.0096590159,-0.0031802525,450.7002854955,0.2075922144
2024-09-10,-0.0145350491,0.0151755378,444.1967140954,0.2227677522
2024-09-11,0.0051778196,-0.0118506843,446.5026492698,0.2109170678
2024-09-12,0.0063115264,-0.0090171982,449.3296745473,0.2018998696
2024-09-13,-0.0068503012,-0.0029078020,446.2621496659,0.1989920676
2024-09-16,-0.0149463436,0.0111373665,439.6417608007,0.2101294341
2024-09-17,-0.0002458826,-0.0069845129,439.5336738492,0.2031449212
2024-09-18,0.0062323706,-0.0048468381,442.2815646242,0.1982980831
2024-09-19,0.0098948318,-0.0013141031,446.6795893013,0.1969839800
2024-09-20,0.0053624155,-0.0040148209,449.0813045911,0.1929691591
2024-09-23,0.0083235899,-0.0130368211,452.8348731323,0.1799323380
2024-09-24,-0.0039496139,-0.0034770596,451.0498775499,0.1764552784
2024-09-25,0.0135141212,-0.0001055031,457.1867943903,0.1763497753
2024-09-26,0.0045244337,-0.0017858721,459.2599922020,0.1745639032
2024-09-27,-0.0145553590,0.0232244898,452.6237120238,0.1977883930
2024-09-30,0.0076391881,-0.0031826560,456.0946303043,0.1946057371
2024-10-01,-0.0157798028,0.0192630824,448.9540337621,0.2138688195
2024-10-02,0.0010550338,0.0007940506,449.4279454164,0.2146628700
2024-10-03,-0.0006854391,-0.0108250014,449.1199954750,0.2038378687
2024-10-04,-0.0131612340,0.0061067055,443.2477498793,0.2099445742
2024-10-07,-0.0094309776,0.0036997386,439.0871404138,0.2136443128
2024-10-08,0.0008828127,-0.0161845909,439.4749432555,0.1974597219
2024-10-09,0.0080919364,0.0015939555,443.0455737169,0.1990536773
2024-10-10,0.0074732463,-0.0026377606,446.3689652184,0.1964159168
2024-10-11,0.0049622298,-0.0026622329,448.5894553161,0.1937536838
2024-10-14,-0.0078154875,0.0029996454,445.0971747342,0.1967533293
2024-10-15,0.0001944752,-0.0076433750,445.1837435134,0.1891099543
2024-10-16,-0.0099225602,-0.0009974958,440.7882244831,0.1881124585
2024-10-17,-0.0155303448,0.0182434889,433.9955144464,0.2063559473
2024-10-18,-0.0021078732,-0.0070214214,433.0816703930,0.1993345259
2024-10-21,-0.0000892099,-0.0100446392,433.0430369465,0.1892898867
2024-10-22,-0.0027127225,-0.0059901011,431.8699032570,0.1832997856
2024-10-23,-0.0029391646,-0.0094874362,430.6024301086,0.1738123494
2024-10-24,-0.0028825160,-0.0090505365,429.3629988958,0.1647618129
2024-10-25,0.0075452899,-0.0020049058,432.6149201288,0.1627569071
2024-10-28,-0.0009816665,-0.0029884427,432.1904449316,0.1597684645
2024-10-29,0.0053333659,-0.0042118019,434.5016324342,0.1555566626
2024-10-30,-0.0003970684,-0.0093028402,434.3291398321,0.1462538224
2024-10-31,-0.0137613230,0.0157260261,428.3931335813,0.1619798484
2024-11-01,0.0121941814,0.0097354869,433.6490176285,0.1717153353
2024-11-04,0.0016612952,-0.0112134277,434.3700354195,0.1605019076
2024-11-05,0.0073613643,-0.0063797325,437.5793896133,0.1541221751
2024-11-06,0.0014579337,-0.0079914220,438.2178166246,0.1461307531
2024-11-07,-0.0005000464,-0.0009104285,437.9987421638,0.1452203245
2024-11-08,0.0245437864,0.0243112687,448.8819003846,0.1695315933
2024-11-11,0.0080322716,-0.0011615895,452.5019609293,0.1683700038
2024-11-12,-0.0101112249,0.0077433473,447.9496652503,0.1761133511
2024-11-13,-0.0003397920,-0.0116669191,447.7974814159,0.1644464321
2024-11-14,0.0011537074,-0.0054168431,448.3144068035,0.1590295890
2024-11-15,0.0076949958,-0.0074011337,451.7774914121,0.1516284553
2024-11-18,-0.0024178972,-0.0048031771,450.6864594254,0.1468252782
2024-11-19,-0.0051646390,0.0021900076,448.3648269193,0.1490152858
2024-11-20,0.0042652218,-0.0047319961,450.2812865232,0.1442832898
2024-11-21,-0.0136343013,0.0177434756,444.1836785817,0.1620267653
2024-11-22,0.0016578963,-0.0074153136,444.9206998467,0.1546114518
2024-11-25,0.0086463232,-0.0020710771,448.7843069432,0.1525403747
2024-11-26,-0.0027018715,-0.0027469000,447.5733860273,0.1497934746
2024-11-27,-0.0056655775,-0.0094193018,445.0447940652,0.1403741729
2024-11-28,0.0012091152,-0.0112023599,445.5832299277,0.1291718130
2024-11-29,-0.0176063488,0.0398190122,437.8067943562,0.1689908252
2024-12-02,-0.0046316054,-0.0042174007,435.7837346731,0.1647734245
2024-12-03,-0.0113482328,0.0095120315,430.8663142067,0.1742854560
2024-12-04,-0.0047162461,-0.0033412487,428.8390269619,0.1709442073
2024-12-05,-0.0080897774,0.0006749688,425.3838095005,0.1716191760
2024-12-06,0.0126449626,-0.0010217725,430.7969240481,0.1705974035
2024-12-09,0.0166921518,0.0066723865,438.0482030660,0.1772697901
2024-12-10,0.0004970132,-0.0045393064,438.2659729102,0.1727304837
2024-12-11,0.0024576615,-0.0052592479,439.3444069860,0.1674712359
2024-12-12,0.0138168236,0.0029623525,445.4568814192,0.1704335884
2024-12-13,-0.0042183439,-0.0085950500,443.5817488488,0.1618385384
2024-12-16,-0.0050121378,-0.0017414364,441.3640184395,0.1600971020
2024-12-17,-0.0020096356,-0.0099014347,440.4779282518,0.1501956673
2024-12-18,0.0006569535,-0.0076061806,440.7673968541,0.1425894867
2024-12-19,-0.0010709250,-0.0035275991,440.2956206843,0.1390618876
2024-12-20,-0.0037143474,-0.0014662833,438.6632432679,0.1375956043
2024-12-23,0.0044550462,0.0016174264,440.6218679055,0.1392130308
2024-12-24,0.0106709056,0.0061296217,445.3488781372,0.1453426524
2024-12-25,0.0052977229,-0.0010697882,447.7144736831,0.1442728643
2024-12-26,-0.0007367061,-0.0057708894,447.3847611519,0.1385019749
2024-12-27,0.0165013232,0.0119299718,454.8284481314,0.1504319467
2024-12-30,0.0048268841,-0.0047447597,457.0291593700,0.1456871870
2024-12-31,0.0080289227,0.0059266292,460.7133815367,0.1516138163
2025-01-01,-0.0080823379,0.0062729413,457.0047477058,0.1578867576
2025-01-02,-0.0293577767,0.0881085610,443.7831325929,0.2459953186
2025-01-03,-0.0310704211,0.0618344656,430.2066100946,0.3078297842
2025-01-06,-0.0327170474,0.0590440536,416.3592771315,0.3668738378
2025-01-07,0.0234466672,-0.0114137621,426.2368602272,0.3554600756
2025-01-08,0.0030443357,-0.0185755528,427.5364454965,0.3368845228
2025-01-09,0.0042859203,-0.0178594476,429.3727649834,0.3190250752
2025-01-10,0.0014755923,-0.0135752631,430.0068118195,0.3054498120
2025-01-13,0.0008280922,-0.0204753428,430.3630446036,0.2849744692
2025-01-14,-0.0010396447,-0.0135681564,429.9158524502,0.2714063128
2025-01-15,0.0269517204,0.0091221430,441.6603809835,0.2805284558
2025-01-16,0.0209783421,0.0016153225,451.0235520712,0.2821437783
2025-01-17,0.0000983320,-0.0100422550,451.0679043172,0.2721015233
2025-01-20,0.0009938333,-0.0143972893,451.5164134720,0.2577042340
2025-01-21,-0.0046623453,-0.0126579111,449.4161878281,0.2450463229
2025-01-22,-0.0008896339,-0.0092568996,449.0165497241,0.2357894233
2025-01-23,0.0024595794,-0.0175103287,450.1223008713,0.2182790946
2025-01-24,-0.0000763507,-0.0099511498,450.0879350410,0.2083279448
2025-01-27,-0.0032454455,-0.0126439692,448.6295669969,0.1956839756
2025-01-28,-0.0072337407,-0.0076315614,445.3960064886,0.1880524142
2025-01-29,-0.0051047289,-0.0113413361,443.1281738790,0.1767110781
2025-01-30,-0.0024853867,-0.0129169008,442.0281964968,0.1637941773
2025-01-31,-0.0084399200,0.0060674109,438.3132130192,0.1698615882
2025-02-03,0.0076886576,-0.0002841228,441.6962420353,0.1695774654
2025-02-04,0.0107212382,-0.0006118095,446.4572489942,0.1689656560
2025-02-05,0.0024124341,-0.0022037132,447.5355978987,0.1667619428
2025-02-06,0.0007797454,-0.0063228632,447.8846977980,0.1604390796
2025-02-07,-0.0063074544,-0.0024161618,445.0685761216,0.1580229178
2025-02-10,0.0122034661,-0.0021193851,450.5332314491,0.1559035327
2025-02-11,-0.0036803781,-0.0005544782,448.8781463529,0.1553490545
2025-02-12,-0.0001268467,-0.0022407234,448.8212112645,0.1531083311
2025-02-13,-0.0005001741,-0.0002821939,448.5967786651,0.1528261372
2025-02-14,0.0000293863,-0.0084858329,448.6099614594,0.1443403043
2025-02-17,0.0039431319,-0.0046981140,450.3823818486,0.1396421903
2025-02-18,0.0001362254,-0.0093994741,450.4437395481,0.1302427162
2025-02-19,0.0102481890,0.0078892473,455.0837071628,0.1381319634
2025-02-20,0.0124360119,0.0081946025,460.7784702255,0.1463265660
2025-02-21,-0.0019474878,-0.0020832259,459.8819830189,0.1442433401
2025-02-24,-0.0014855664,-0.0042274632,459.1993049993,0.1400158769
2025-02-25,-0.0002343518,-0.0046854755,459.0917034221,0.1353304014
2025-02-26,0.0007393427,-0.0050596794,459.4312550197,0.1302707220
2025-02-27,0.0006695865,0.0011871608,459.7389870124,0.1314578828
2025-02-28,0.0022857951,-0.0054141742,460.7910580840,0.1260437086
2025-03-03,-0.0040414491,0.0036870122,458.9325525230,0.1297307209
2025-03-04,0.0033951443,-0.0011665389,460.4933428272,0.1285641819
2025-03-05,-0.0010632494,-0.0067377559,460.0039837535,0.1218264261
2025-03-06,-0.0070701585,0.0008821710,456.7631527718,0.1227085971
2025-03-07,-0.0040083010,-0.0026914455,454.9359729489,0.1200171516
2025-03-10,0.0010722986,-0.0021907653,455.4240618167,0.1178263863
2025-03-11,-0.0044064889,-0.0035739426,453.4216557906,0.1142524436
2025-03-12,-0.0094332359,0.0158514967,449.1645331308,0.1301039403
2025-03-13,-0.0029321370,0.0027934910,447.8494501153,0.1328974313
2025-03-14,0.0035781879,-0.0004242736,449.4548100256,0.1324731577
2025-03-17,0.0084896849,-0.0054364507,453.2867828509,0.1270367070
2025-03-18,-0.0105900816,0.0055008472,448.5117673823,0.1325375542
2025-03-19,-0.0226609003,0.0640798837,438.4623810293,0.1966174379
2025-03-20,-0.0106279014,0.0093457663,433.8271212378,0.2059632042
2025-03-21,-0.0052941867,-0.0080554352,431.5364285093,0.1979077690
2025-03-24,-0.0071303103,-0.0011536433,428.4703837799,0.1967541257
2025-03-25,-0.0057390559,-0.0061576175,426.0184110124,0.1905965082
2025-03-26,0.0091798785,-0.0070760185,429.9472136590,0.1835204897
2025-03-27,0.0039658333,-0.0030624324,431.6556981757,0.1804580573
2025-03-28,-0.0034091282,-0.0082881752,430.1866340840,0.1721698821
2025-03-31,-0.0102896091,0.0097296858,425.7828771103,0.1818995679
2025-04-01,0.0146850289,0.0092199369,432.0816465645,0.1911195048
2025-04-02,0.0116337842,-0.0027319619,437.1377449466,0.1883875429
2025-04-03,0.0002451034,-0.0009189635,437.2449020377,0.1874685794
2025-04-04,-0.0076558964,-0.0061242381,433.9101818033,0.1813443413
2025-04-07,-0.0039613204,-0.0021024227,432.1947245496,0.1792419187
2025-04-08,0.0023929751,-0.0073103212,433.2301941916,0.1719315974
2025-04-09,0.0004040784,0.0031708593,433.4052885488,0.1751024567
2025-04-10,0.0054561541,-0.0056058573,435.7764775080,0.1694965994
2025-04-11,-0.0093579495,0.0023279195,431.7175245810,0.1718245189
2025-04-14,-0.0030290479,0.0006957365,430.4118100350,0.1725202553
2025-04-15,0.0102300221,-0.0075162177,434.8375313670,0.1650040376
2025-04-16,-0.0039337925,-0.0024332460,433.1303308543,0.1625707916
2025-04-17,-0.0018782302,-0.0087190932,432.3175758859,0.1538516984
2025-04-18,-0.0000587663,0.0000973765,432.2921709281,0.1539490749
2025-04-21,0.0097027521,-0.0002777690,436.5070094132,0.1536713059
2025-04-22,0.0010577444,-0.0019264516,436.9689665193,0.1517448543
2025-04-23,0.0045589749,-0.0041198708,438.9656449957,0.1476249836
2025-04-24,-0.0003043340,-0.0092121468,438.8320731700,0.1384128368
2025-04-25,0.0055805482,-0.0105094192,441.2878425920,0.1279034176
2025-04-28,0.0064329129,0.0068736557,444.1357592186,0.1347770733
2025-04-29,0.0095277944,0.0031486494,448.3876166433,0.1379257227
2025-04-30,0.0048260747,-0.0069903048,450.5567989031,0.1309354180
2025-05-01,-0.0076316968,0.0050678224,447.1313735453,0.1360032404
2025-05-02,0.0036419397,0.0010690708,448.7627679835,0.1370723112
2025-05-05,0.0011545581,-0.0096522958,449.2811899012,0.1274200154
2025-05-06,-0.0021119853,0.0069250911,448.3333159444,0.1343451064
2025-05-07,-0.0034781369,-0.0024719992,446.7766599781,0.1318731072
2025-05-08,0.0099049635,0.0016342394,451.2239552820,0.1335073467
2025-05-09,0.0043830280,0.0028927010,453.2060230894,0.1364000476
2025-05-12,-0.0108855060,0.0160555767,448.2994002140,0.1524556243
2025-05-13,0.0128161440,0.0001708523,454.0818450758,0.1526264766
2025-05-14,0.0024315408,-0.0012699013,455.1873070697,0.1513565754
2025-05-15,-0.0068951073,0.0037706195,452.0595372702,0.1551271949
2025-05-16,-0.0054200556,0.0033426712,449.6159775303,0.1584698661
2025-05-19,-0.0034914367,-0.0077034328,448.0489090545,0.1507664333
2025-05-20,-0.0063613938,-0.0034762732,445.2077399849,0.1472901601
2025-05-21,0.0133888255,0.0079359928,451.2086315475,0.1552261529
2025-05-22,0.0088707978,-0.0028295589,455.2290177471,0.1523965940
2025-05-23,0.0016920986,-0.0136659651,455.9999622187,0.1387306289
2025-05-26,0.0065912132,-0.0037202311,459.0154822222,0.1350103979
2025-05-27,0.0002919094,-0.0010746718,459.1494927091,0.1339357260
2025-05-28,0.0068465096,-0.0035371967,462.3038499644,0.1303985293
2025-05-29,0.0185369374,0.0218363118,470.9534685169,0.1522348411
2025-05-30,-0.0130263085,0.0157743060,464.8584671979,0.1680091471
2025-06-02,-0.0001686266,-0.0069127764,464.7800863219,0.1610963707
2025-06-03,-0.0055055978,-0.0083296915,462.2282253210,0.1527666792
2025-06-04,-0.0105923707,0.0065122191,457.3579719241,0.1592788983
2025-06-05,0.0011932020,-0.0063486335,457.9040180839,0.1529302648
2025-06-06,0.0018170001,-0.0026695223,458.7367860811,0.1502607425
2025-06-09,0.0054423301,-0.0026126400,461.2401890741,0.1476481025
2025-06-10,0.0005739984,-0.0005091574,461.5050161797,0.1471389451
2025-06-11,0.0005147649,-0.0134402637,461.7426439353,0.1336986814
2025-06-12,0.0069218724,-0.0005411203,464.9498547530,0.1331575611
2025-06-13,0.0104626392,0.0024531735,469.8399946223,0.1356107345
2025-06-16,-0.0080441444,0.0018656067,466.0756944688,0.1374763412
2025-06-17,0.0022124741,-0.0036917760,467.1080164466,0.1337845652
2025-06-18,0.0122616308,0.0022175533,472.8707807414,0.1360021185
2025-06-19,-0.0033545154,-0.0002712817,471.2871860288,0.1357308369
2025-06-20,-0.0008521369,-0.0049400282,470.8857558963,0.1307908087
2025-06-23,0.0065686141,0.0014110187,473.9890035703,0.1322018274
2025-06-24,-0.0055517618,-0.0021492887,471.3648206871,0.1300525387
2025-06-25,0.0003525856,0.0019301470,471.5310464430,0.1319826857
2025-06-26,0.0171904273,0.0156954728,479.7069387988,0.1476781585
2025-06-27,0.0013311847,0.0024013501,480.3459425757,0.1500795085
2025-06-30,-0.0147770542,0.0247924607,473.3000316844,0.1748719692
2025-07-01,-0.0090703327,0.0012837713,469.0264536187,0.1761557405
2025-07-02,-0.0035023785,-0.0051941492,467.3866187702,0.1709615913
2025-07-03,-0.0041060532,-0.0065220168,465.4714390324,0.1644395744
2025-07-04,-0.0121552058,0.0086313558,459.8477854708,0.1730709302
2025-07-07,0.0115927669,-0.0004275390,465.2097133990,0.1726433912
2025-07-08,-0.0038774243,-0.0052786562,463.4093905249,0.1673647351
2025-07-09,-0.0096441416,0.0027566076,458.9616863402,0.1701213426
2025-07-10,0.0069859742,-0.0058295516,462.1792065044,0.1642917911
2025-07-11,-0.0053288618,-0.0063777531,459.7228679585,0.1579140379
2025-07-14,-0.0048457335,-0.0019012065,457.5005621753,0.1560128314
2025-07-15,-0.0018992009,-0.0103502583,456.6325012475,0.1456625730
2025-07-16,0.0012751436,0.0023608733,457.2151446740,0.1480234463
2025-07-17,-0.0091990142,0.0072416000,453.0285020743,0.1552650463
2025-07-18,0.0052012308,-0.0002247379,455.3909463416,0.1550403084
2025-07-21,0.0126356777,-0.0016648892,461.1816271030,0.1533754192
2025-07-22,-0.0094557994,0.0083050696,456.8413389586,0.1616804888
2025-07-23,0.0003535077,-0.0065555506,457.0028644605,0.1551249382
2025-07-24,-0.0089012669,0.0093356489,452.9530111448,0.1644605871
2025-07-25,-0.0000606793,-0.0028319390,452.9255271295,0.1616286481
2025-07-28,-0.0014386372,-0.0123947791,452.2744001192,0.1492338691
2025-07-29,-0.0012230168,-0.0001314212,451.7215990476,0.1491024479
2025-07-30,0.0019337314,-0.0107561533,452.5959524110,0.1383462946
2025-07-31,-0.0017337612,0.0018833731,451.8119389357,0.1402296677
2025-08-01,0.0004605374,-0.0043720474,452.0200631732,0.1358576203
2025-08-04,0.0061491962,-0.0061644214,454.8081868028,0.1296931988
2025-08-05,-0.0029759170,0.0011560097,453.4567273013,0.1308492086
2025-08-06,-0.0184850527,0.0455291504,445.1515530801,0.1763783590
2025-08-07,0.0016365222,-0.0111437118,445.8806498974,0.1652346472
2025-08-08,-0.0097079879,0.0028315431,441.5729891242,0.1680661903
2025-08-11,-0.0027792946,-0.0035912119,440.3474315663,0.1644749784
2025-08-12,-0.0037825474,-0.0098400733,438.6849427401,0.1546349051
2025-08-13,0.0064875587,-0.0065830874,441.5401888410,0.1480518177
2025-08-14,0.0174388758,0.0183672236,449.3076847115,0.1664190413
2025-08-15,0.0034624422,-0.0088939307,450.8660829934,0.1575251105
2025-08-18,-0.0025027985,-0.0032853874,449.7390669860,0.1542397232
2025-08-19,0.0036084802,-0.0028737205,451.3648730694,0.1513660027
2025-08-20,0.0064543412,0.0010335063,454.2875578214,0.1523995090
2025-08-21,0.0016376271,-0.0016068829,455.0321209356,0.1507926260
2025-08-22,0.0018771434,-0.0151003773,455.8870836759,0.1356922488
2025-08-25,-0.0028321291,-0.0043821329,454.5977791883,0.1313101158
2025-08-26,-0.0038229123,0.0038153781,452.8632094007,0.1351254939
2025-08-27,0.0067556755,-0.0040065072,455.9329637419,0.1311189867
2025-08-28,0.0005815874,0.0040626837,456.1982057181,0.1351816705
2025-08-29,-0.0062006270,0.0036425353,453.3782426118,0.1388242057
2025-09-01,-0.0073726309,-0.0002484959,450.0479437918,0.1385757099
2025-09-02,-0.0075858086,0.0071828669,446.6468824396,0.1457585768
2025-09-03,-0.0065155026,0.0095673863,443.7462134188,0.1553259630
2025-09-04,-0.0099360778,0.0060645381,439.3589487016,0.1613905011
2025-09-05,0.0008186378,-0.0038320372,439.7187718211,0.1575584639
2025-09-08,0.0053872872,-0.0076936704,442.0940555699,0.1498647935
2025-09-09,-0.0061873365,-0.0016944770,439.3671158384,0.1481703165
2025-09-10,0.0000005542,-0.0044204820,439.3673593489,0.1437498345
2025-09-11,0.0007001120,-0.0023877302,439.6750734193,0.1413621043
2025-09-12,-0.0020618105,-0.0021727444,438.7694806250,0.1391893599
2025-09-15,-0.0025651400,-0.0021459295,437.6454177740,0.1370434304
2025-09-16,0.0028279080,0.0063297269,438.8847903455,0.1433731573
2025-09-17,0.0017403342,-0.0086685325,439.6492615854,0.1347046248
2025-09-18,0.0017764552,-0.0109207138,440.4309729378,0.1237839110
2025-09-19,-0.0092377546,0.0140623412,436.3811142783,0.1378462522
2025-09-22,-0.0024808149,-0.0021729589,435.2998752561,0.1356732932
2025-09-23,-0.0028665267,-0.0081418935,434.0538632388,0.1275313997
2025-09-24,0.0032750994,0.0047191025,435.4777632274,0.1322505022
2025-09-25,0.0105603697,0.0009832220,440.1009376633,0.1332337242
2025-09-26,0.0121876489,0.0000897615,445.4975525857,0.1333234856
2025-09-29,-0.0019098275,-0.0011806967,444.6475410553,0.1321427890
2025-09-30,0.0171563685,0.0167246024,452.3418929696,0.1488673913
2025-10-01,0.0001813392,0.0045577782,452.4239277187,0.1534251695
2025-10-02,0.0009936168,-0.0115572545,452.8736871372,0.1418679150
2025-10-03,0.0025516179,-0.0090445147,454.0307232611,0.1328234003
2025-10-06,-0.0134451931,0.0223843745,447.9670475015,0.1552077748
2025-10-07,-0.0162641955,0.0265061410,440.7401529858,0.1817139158
2025-10-08,0.0029658233,-0.0075047462,442.0492507386,0.1742091696
2025-10-09,-0.0049440334,-0.0068151116,439.8691381967,0.1673940580
2025-10-10,-0.0052090445,-0.0092220913,437.5837976553,0.1581719668
2025-10-13,0.0039277221,-0.0065786623,439.3058849544,0.1515933045
2025-10-14,0.0058498225,-0.0003497563,441.8832777114,0.1512435481
2025-10-15,0.0098416767,0.0032997509,446.2536205314,0.1545432991
2025-10-16,0.0014267753,-0.0079055576,446.8907786009,0.1466377415
2025-10-17,0.0066290412,-0.0000325455,449.8630768478,0.1466051961
2025-10-20,-0.0064153551,0.0029851970,446.9862831575,0.1495903930
2025-10-21,0.0084301042,-0.0029695882,450.7703517218,0.1466208048
2025-10-22,-0.0104085300,0.0092376133,446.1028281756,0.1558584181
2025-10-23,-0.0048457669,-0.0020392691,443.9463469706,0.1538191490
2025-10-24,0.0051208261,0.0074005488,446.2255497198,0.1612196978
2025-10-27,-0.0136679058,0.0197208867,440.1680717396,0.1809405845
2025-10-28,-0.0250283893,0.0563962955,429.2880959484,0.2373368800
2025-10-29,0.0077679196,-0.0104463664,432.6357567273,0.2268905136
2025-10-30,0.0103612947,-0.0093549705,437.1417268445,0.2175355431
2025-10-31,0.0054301287,-0.0047115333,439.5219192149,0.2128240098
2025-11-03,-0.0019292174,-0.0185640416,438.6748032760,0.1942599682
2025-11-04,0.0009375463,-0.0129847264,439.0862740903,0.1812752418
2025-11-05,-0.0015064694,-0.0038768584,438.4253020391,0.1773983834
2025-11-06,0.0046881477,-0.0045341148,440.4855301638,0.1728642686
2025-11-07,0.0044404614,-0.0058507517,442.4458382901,0.1670135169
2025-11-10,-0.0126836429,0.0166758258,436.8694524732,0.1836893427
2025-11-11,-0.0126262804,0.0055191892,431.3880936812,0.1892085319
2025-11-12,-0.0016313137,-0.0064293534,430.6849380833,0.1827791785
2025-11-13,0.0028941938,-0.0119569141,431.9332293057,0.1708222644
2025-11-14,0.0172658373,0.0021511793,439.4556719154,0.1729734437
2025-11-17,-0.0042234317,-0.0025860738,437.6035747372,0.1703873700
2025-11-18,-0.0001982692,-0.0098507481,437.5168200315,0.1605366219
2025-11-19,-0.0072162763,-0.0004821999,434.3709421683,0.1600544220
2025-11-20,-0.0062825654,0.0019349840,431.6505328286,0.1619894059
2025-11-21,0.0048592192,-0.0089661917,433.7531217333,0.1530232143
2025-11-24,0.0027504303,-0.0022742924,434.9477716067,0.1507489219
2025-11-25,0.0070396576,0.0067820648,438.0204576480,0.1575309867
2025-11-26,-0.0027208445,-0.0054405901,436.8302919515,0.1520903966
2025-11-27,0.0025080567,-0.0009697305,437.9272621343,0.1511206661
2025-11-28,0.0032709749,-0.0014080325,439.3620565122,0.1497126336
2025-12-01,-0.0083358364,0.0003883189,435.7148287677,0.1501009525
2025-12-02,0.0011788619,-0.0104796239,436.2287792684,0.1396213286
2025-12-03,-0.0286878093,0.0916163333,423.8921330025,0.2312376619
2025-12-04,0.0005879791,-0.0200280401,424.1414460104,0.2112096218
2025-12-05,-0.0021484239,-0.0090668212,423.2311885540,0.2021428007
2025-12-08,-0.0028898122,-0.0071240807,422.0098953908,0.1950187199
2025-12-09,-0.0057844333,-0.0029587016,419.5758538650,0.1920600183
2025-12-10,-0.0112673937,0.0075098847,414.8748612270,0.1995699031
2025-12-11,0.0194775789,0.0121070662,423.0348292969,0.2116769693
2025-12-12,-0.0007937020,-0.0113679596,422.6991989219,0.2003090097
2025-12-15,-0.0134044153,0.0157961826,417.0709691406,0.2161051923
2025-12-16,-0.0017688949,-0.0080256055,416.3338665489,0.2080795868
2025-12-17,-0.0051520424,-0.0047970673,414.1944128078,0.2032825195
2025-12-18,0.0090366794,-0.0065624840,417.9543178544,0.1967200356
2025-12-19,0.0065734992,-0.0031689309,420.7107901433,0.1935511046
2025-12-22,-0.0057196081,-0.0078599944,418.3113577516,0.1856911102
2025-12-23,-0.0075964928,0.0019845933,415.1456977228,0.1876757035
2025-12-24,0.0112121921,0.0022337460,419.8265835039,0.1899094495
2025-12-25,-0.0091310818,-0.0009261028,416.0105613412,0.1889833467
2025-12-26,-0.0017118826,-0.0119007964,415.2990093292,0.1770825503
2025-12-29,-0.0101370084,0.0025211485,411.1103856948,0.1796036988
2025-12-30,0.0019168424,-0.0074854369,411.8991752712,0.1721182619
2025-12-31,0.0120426748,0.0017862410,416.8895313797,0.1739045029
2026-01-01,-0.0122875070,0.0152914356,411.7983414147,0.1891959385
2026-01-02,0.0084642346,0.0026792194,415.2986921680,0.1918751579
2026-01-05,0.0182427989,0.0133362157,422.9444305063,0.2052113736
2026-01-06,0.0004548657,-0.0087759350,423.1368571729,0.1964354386
2026-01-07,0.0099254495,-0.0060154772,427.3575923938,0.1904199614
2026-01-08,-0.0022271801,-0.0128686552,426.4068491804,0.1775513062
2026-01-09,-0.0111265959,0.0116212040,421.6886897004,0.1891725102
2026-01-12,-0.0026033422,-0.0055001739,420.5923174659,0.1836723363
2026-01-13,-0.0117066192,0.0079713915,415.6973112769,0.1916437278
2026-01-14,0.0032542237,-0.0087957431,417.0522868080,0.1828479847
2026-01-15,0.0141054601,0.0012580934,422.9766861612,0.1841060781
2026-01-16,0.0025398069,-0.0180919577,424.0523306380,0.1660141204
2026-01-19,0.0143445691,0.0036700017,430.1790158604,0.1696841221
2026-01-20,-0.0060462103,-0.0005790835,427.5859101808,0.1691050386
